0.311024,0.251342,0.168764,0.476779,0.038846,0.138540,0.193776,0.787227,0.021147,0.299833,0.620552,0.068911,0.193974,0.504822,0.076133,0.584817,0.144576,0.340773,0.238249,0.100853,0.687528,0.274286,0.410915,0.348937,0.196272,0.125352,0.320832,0.457275,0.178816,0.157584,0.080707,0.168111,0.501584,0.117121,0.121904,0.058308,0.071977,0.105219,0.246227,0.292295,0.073480,0.107939,0.173359,0.154531,0.294308,0.049519,0.209617,0.040094,0.294816,0.260524,0.120453,0.184675,0.252807,0.201605,0.010330,0.057985,0.137788,0.146582,0.018872,0.317252,0.168764,0.129845,0.519423,0.279046,0.263271,0.168189,0.319678,0.059013,0.279403,0.187659,0.132343,0.288475,0.260131,0.255400,0.309798,0.019643,0.189117,0.178099,0.379717,0.205970,0.270743,0.237517,0.081906,0.039610,0.297298,0.215400,0.240120,0.068616,0.221603,0.379395,0.488928,0.277199,0.130256,0.330270,0.465903,0.009120,0.389114,0.438295,0.363334,0.315272,0.327901,0.277711,0.069284,0.121844,0.171087,0.410233,0.045619,0.138548,0.263092,0.254057,0.120403,0.231768,0.178998,0.161142,0.334277,0.345612,0.270280,0.373568,0.139376,0.293865,0.139598,0.266790,0.198278,0.168450,0.279140,0.336915,0.155432,0.331701,0.149948,0.272997,0.163608,0.480227,0.115137,0.353355,2.000000
0.091782,0.244316,0.362019,0.500395,0.040117,0.204419,0.162627,0.085584,0.021829,0.197068,0.270393,0.457621,0.036424,0.402904,0.209646,0.198198,0.469287,0.281579,0.238835,0.073525,0.060190,0.289599,0.262745,0.188037,0.483398,0.140270,0.414228,0.341129,0.084424,0.396759,0.370471,0.072363,0.434510,0.423346,0.290564,0.457662,0.173426,0.150402,0.190734,0.067083,0.030354,0.019680,0.234150,0.159594,0.427809,0.035411,0.496702,0.057978,0.429056,0.410043,0.361960,0.040157,0.208895,0.249880,0.031990,0.013308,0.043786,0.121102,0.097486,0.471863,0.308389,0.344881,0.772040,0.345883,0.076699,0.075529,0.097823,0.097509,0.227849,0.223647,0.117172,0.104299,0.023715,0.015748,0.125225,0.111528,0.238742,0.752610,0.301702,0.234752,0.580790,0.072681,0.177638,0.029231,0.452562,0.374729,0.434033,0.094474,0.052816,0.130635,0.319829,0.481496,0.293572,0.131192,0.070779,0.108262,0.570422,0.559212,0.128137,0.124510,0.288490,0.478092,0.169962,0.559306,0.161997,0.146679,0.254412,0.119248,0.767249,0.498589,0.074598,0.117797,0.137608,0.098220,0.160691,0.260200,0.135249,0.287482,0.083703,0.168477,0.090848,0.177961,0.092852,0.085128,0.206191,0.145066,0.110071,0.209751,0.184351,0.372441,0.166248,0.251217,0.102988,0.341003,0.000000
0.263117,0.165902,0.250853,0.321164,0.031472,0.172708,0.309521,0.574651,0.046105,0.350005,0.181319,0.190252,0.357230,0.600712,0.126515,0.387318,0.257466,0.352003,0.336323,0.114637,0.472145,0.193764,0.298818,0.416108,0.272921,0.091152,0.190009,0.506749,0.197445,0.245572,0.095011,0.096049,0.413492,0.065692,0.070133,0.079943,0.186916,0.153454,0.185466,0.172050,0.141977,0.277042,0.132981,0.171238,0.292147,0.037985,0.338172,0.014992,0.325760,0.425330,0.095557,0.048467,0.126062,0.276489,0.000000,0.016062,0.125538,0.219278,0.007843,0.276857,0.428886,0.127187,0.497519,0.313098,0.395535,0.168660,0.391151,0.110331,0.375838,0.386901,0.282883,0.170846,0.104926,0.223358,0.151152,0.006118,0.333977,0.232155,0.719153,0.123965,0.255309,0.098708,0.051044,0.010582,0.302380,0.127220,0.374206,0.128304,0.143447,0.371629,0.853318,0.392677,0.132887,0.229624,0.273331,0.025564,0.328598,0.498199,0.270665,0.190740,0.333063,0.265464,0.048581,0.143439,0.319941,0.206548,0.090976,0.107943,0.106101,0.419688,0.153903,0.247015,0.234841,0.189150,0.305228,0.404430,0.242969,0.446710,0.180784,0.341241,0.195501,0.328006,0.271838,0.180059,0.331991,0.386950,0.224427,0.451809,0.182327,0.287388,0.201411,0.546207,0.148827,0.410537,2.000000
0.188604,0.590630,0.168547,0.253457,0.046554,0.454608,0.266109,0.237929,0.105534,0.054442,0.164625,0.167164,0.114473,0.229151,0.278751,0.191651,0.154711,0.087512,0.328927,0.065181,0.174588,0.073055,0.322462,0.363682,0.256336,0.156510,0.176257,0.291777,0.244916,0.157396,0.179122,0.349804,0.533266,0.292410,0.215393,0.372678,0.035945,0.194821,0.327911,0.324363,0.227476,0.310732,0.266376,0.145756,0.315703,0.034238,0.233967,0.088096,0.374752,0.309762,0.164073,0.116501,0.353512,0.187931,0.020624,0.115815,0.105847,0.219593,0.213664,0.430922,0.246326,0.296460,0.316331,0.209043,0.215749,0.226411,0.271954,0.271080,0.220334,0.547846,0.717614,0.273698,0.206307,0.083756,0.430520,0.254887,0.188866,0.226394,0.466764,0.276645,0.194138,0.193278,0.057264,0.016960,0.171929,0.249107,0.279782,0.137041,0.093644,0.342810,0.374353,0.251685,0.165578,0.469409,0.177912,0.013658,0.238168,0.489241,0.300927,0.074090,0.388133,0.240394,0.043245,0.243365,0.142385,0.378207,0.419132,0.207560,0.262759,0.647050,0.283039,0.366277,0.421871,0.388717,0.527260,0.563275,0.447019,0.611194,0.313448,0.422596,0.340523,0.470034,0.375845,0.291998,0.455360,0.575358,0.394882,0.553009,0.346286,0.438197,0.345587,0.608658,0.235298,0.521984,2.000000
0.133296,0.481570,0.267066,0.013185,0.013320,0.152670,0.477528,0.017760,0.126807,0.000000,0.000000,0.067524,0.030234,0.511342,0.152236,0.093982,0.159322,0.317128,0.180184,0.701720,0.000000,0.271681,0.050325,0.234086,0.310596,0.537232,0.247510,0.108866,0.078824,0.067549,0.076852,0.072062,0.554748,0.240925,0.016078,0.379807,0.472905,0.105219,0.140705,0.306216,0.226722,0.163265,0.160017,0.073575,0.261589,0.404850,0.021141,0.000000,0.045952,0.085084,0.281597,0.283280,0.000000,0.000000,1.000000,0.066262,0.181701,0.376886,0.237300,0.000000,0.133517,0.349843,0.325770,0.047846,0.115725,0.062676,0.060899,0.060703,0.252116,0.099000,0.518626,0.000000,0.052472,0.032670,0.254021,0.302893,0.126069,0.027763,0.100160,0.340926,0.023805,0.437307,0.140401,0.194038,0.053660,0.388726,0.068619,0.117600,0.014613,0.154838,0.055886,0.107985,0.304516,0.261322,0.164431,1.000000,0.021521,0.066308,0.410187,0.000000,0.374735,0.126984,0.475099,0.000000,0.000000,0.162277,0.125114,0.079186,0.318378,0.195996,0.116852,0.207875,0.124236,0.111821,0.182760,0.217595,0.220696,0.280939,0.180556,0.411788,0.185193,0.393644,0.165487,0.120539,0.155799,0.180729,0.127544,0.220607,0.092418,0.146839,0.106523,0.445649,0.282787,0.688461,1.000000
0.124251,0.000000,0.653388,0.043008,0.032585,0.304371,0.474115,0.231721,0.088652,0.106710,0.244020,0.055063,0.049309,0.064164,0.035476,0.204417,0.086627,0.326707,0.215542,0.000000,0.391028,0.392012,0.136793,0.381834,0.633234,0.292115,0.179436,0.071041,0.342857,0.110168,0.852527,0.470108,0.000000,0.261983,0.707958,0.652104,0.402475,0.264610,0.143449,0.136221,0.493078,0.000000,0.149158,0.144034,0.091439,0.010652,0.241358,0.605357,0.112416,0.277529,0.336855,0.570785,0.848340,0.601348,0.000000,0.018015,0.355657,0.409856,0.123165,0.319373,0.108903,0.570637,0.106281,0.312131,0.037753,0.102248,0.364179,0.165004,0.328990,0.121096,0.211496,0.564653,0.042789,0.095936,0.188336,0.082345,0.029379,0.543345,0.081677,0.079444,0.116473,0.049197,0.137409,0.000000,0.218789,0.570636,0.111913,0.095921,0.285999,0.151560,0.091146,0.493230,0.066231,0.000000,0.076636,0.000000,0.105296,0.144190,0.396474,0.233365,0.203753,0.621303,0.072655,0.000000,0.717613,0.308843,0.357130,0.387438,0.216379,0.177613,0.417792,0.582661,0.470152,0.537003,0.761596,0.603888,0.724697,0.711762,0.458154,0.695289,0.328426,0.378724,0.638607,0.429834,0.438560,0.682344,0.522301,0.754286,0.441768,0.556617,0.414001,0.903052,0.155033,0.323441,0.000000
0.192026,0.046462,0.530442,0.151061,0.018310,0.233270,0.428274,0.236049,0.058117,0.051409,0.434277,0.069640,0.166267,0.018027,0.069771,0.244130,0.121717,0.566134,0.192718,0.004661,0.338797,0.560391,0.138381,0.143075,0.557595,0.196997,0.289917,0.139746,0.200727,0.054167,0.704625,0.198153,0.063558,0.119638,0.633683,0.348175,0.367560,0.181541,0.274108,0.114855,0.583121,0.289368,0.240996,0.209123,0.077097,0.020948,0.174401,0.585942,0.179008,0.165724,0.232354,0.443003,0.331093,0.485861,0.000000,0.075938,0.183219,0.587379,0.079110,0.199430,0.102021,0.393612,0.079627,0.208310,0.074265,0.178143,0.176760,0.278210,0.288885,0.136125,0.312006,0.464694,0.108214,0.104838,0.402213,0.100277,0.033016,0.483489,0.080317,0.044640,0.158198,0.076042,0.109403,0.004446,0.147565,0.641434,0.141540,0.098842,0.241101,0.326502,0.064020,0.514833,0.065128,0.029939,0.150753,0.000000,0.147948,0.030383,0.584945,0.313301,0.314909,0.363709,0.204169,0.010636,0.817848,0.309936,0.329768,0.226805,0.231051,0.189656,0.362570,0.504377,0.423394,0.469610,0.679516,0.575921,0.760268,0.703435,0.464807,0.736153,0.305938,0.360590,0.623164,0.410952,0.411139,0.686574,0.472792,0.702751,0.457987,0.603093,0.397434,0.901741,0.144907,0.309509,0.000000
0.260067,0.465965,0.233771,0.463943,0.024488,0.258388,0.152678,0.373083,0.066621,0.535058,0.349232,0.283686,0.007938,0.206630,0.445528,0.271515,0.027889,0.149032,0.328107,0.026704,0.220364,0.071352,0.220247,0.368863,0.203915,0.028214,0.115576,0.183001,0.142606,0.133029,0.242227,0.189221,0.509930,0.674898,0.101326,0.220505,0.086412,0.336043,0.471163,0.102369,0.072778,0.268702,0.156100,0.185527,0.098155,0.041160,0.366380,0.129952,0.229248,0.312783,0.246528,0.026253,0.197303,0.556732,0.000000,0.005800,0.458112,0.197963,0.016994,0.445650,0.303925,0.367519,0.216736,0.389465,0.297848,0.237064,0.533051,0.233796,0.264829,0.246949,0.493746,0.311725,0.103336,0.175058,0.242569,0.114903,0.208134,0.306202,0.341913,0.006394,0.250037,0.205945,0.000000,0.010190,0.324091,0.245018,0.342333,0.072084,0.383734,0.292808,0.396225,0.215549,0.063969,0.263081,0.308475,0.004103,0.090430,0.197322,0.063846,0.784859,0.142157,0.733563,0.031188,0.256005,0.462191,0.170491,0.303952,0.155946,0.139362,0.629122,0.153507,0.293514,0.187774,0.239461,0.485919,0.332398,0.511953,0.400521,0.160008,0.316505,0.148498,0.269162,0.330157,0.221194,0.250178,0.379673,0.171699,0.359953,0.137578,0.234102,0.129432,0.565726,0.067772,0.214079,3.000000
0.130935,0.435673,0.306033,0.398825,0.013737,0.186602,0.114212,0.573810,0.024907,0.289145,0.525713,0.440975,0.031182,0.324548,0.179441,0.366195,0.474687,0.195090,0.264303,0.125871,0.384573,0.129327,0.345965,0.250353,0.213541,0.098511,0.018924,0.239543,0.060219,0.220571,0.126831,0.264193,0.476779,0.151826,0.099467,0.096205,0.042419,0.185475,0.157218,0.191399,0.112589,0.067350,0.141451,0.404736,0.154169,0.085303,0.363347,0.075612,0.221120,0.424056,0.141975,0.045821,0.496679,0.364372,0.012167,0.015185,0.362288,0.120927,0.037083,0.164520,0.244807,0.218668,0.209052,0.230234,0.278472,0.068963,0.404693,0.097368,0.294680,0.289245,0.245135,0.493042,0.243487,0.687433,0.206414,0.104121,0.148599,0.171758,0.189335,0.058599,0.147290,0.300683,0.019303,0.026677,0.332013,0.160358,0.283031,0.080876,0.592697,0.298115,0.307336,0.222770,0.167501,0.254527,0.161518,0.042976,0.177532,0.288687,0.114890,0.633910,0.229011,0.371004,0.030630,0.382957,0.336114,0.148789,0.225807,0.190521,0.200636,0.404277,0.085620,0.201100,0.113822,0.126460,0.301732,0.259816,0.192538,0.319062,0.071266,0.157406,0.066111,0.135798,0.143333,0.089959,0.189565,0.174795,0.107170,0.289593,0.084057,0.170641,0.101810,0.363336,0.065732,0.246741,3.000000
0.239694,0.240891,0.468752,0.619686,0.058158,0.148157,0.149323,0.041061,0.065158,0.088823,0.243372,0.671996,0.034950,0.484986,0.111730,0.217291,0.650235,0.355839,0.225247,0.000000,0.138552,0.432127,0.232653,0.247201,0.359015,0.165590,0.254291,0.481026,0.051740,0.429381,0.454090,0.160383,0.406112,0.402232,0.408796,0.267006,0.153176,0.077728,0.117454,0.114390,0.058233,0.276799,0.140942,0.147437,0.326375,0.040259,0.488664,0.123576,0.359936,0.218516,0.371322,0.102737,0.296881,0.230846,0.002268,0.079431,0.051329,0.225893,0.132992,0.329707,0.274382,0.457449,0.429570,0.319495,0.121867,0.064405,0.281538,0.145502,0.492151,0.101689,0.233124,0.196886,0.053897,0.025179,0.201686,0.151282,0.083269,0.434924,0.192927,0.222049,0.586924,0.081336,0.173101,0.012460,0.186054,0.504224,0.158599,0.135949,0.041276,0.127270,0.200934,0.266308,0.323322,0.223739,0.078436,0.018065,0.630099,0.550623,0.167795,0.065322,0.368993,0.375028,0.152548,0.393431,0.238569,0.145887,0.192824,0.208442,0.647400,0.346822,0.250150,0.358310,0.337832,0.321316,0.463710,0.508786,0.364791,0.659649,0.238216,0.316305,0.281262,0.393076,0.265896,0.244446,0.431756,0.450187,0.370982,0.594516,0.477146,0.758496,0.408184,0.612917,0.219985,0.503485,0.000000
