0.000000,0.005141,0.005141,0.000000,0.002571,0.002571,0.000000,0.000000,0.005141,0.010283,0.025707,0.007712,0.005141,0.002571,0.002571,0.002571,0.023136,0.000000,0.000000,0.002571,0.043702,0.010283,0.002571,0.025707,0.010283,0.007712,0.048843,0.010283,0.010283,0.005141,0.002571,0.033419,0.000000,0.005141,0.007712,0.012853,0.007712,0.015424,0.000000,0.002571,0.012853,0.005141,0.002571,0.012853,0.017995,0.010283,0.033419,0.000000,0.033419,0.002571,0.005141,0.015424,0.007712,0.007712,0.000000,0.005141,0.000000,0.005141,0.015424,0.002571,0.000000,0.010283,0.000000,0.020566,0.010283,0.000000,0.041131,0.000000,0.002571,0.005141,0.005141,0.000000,0.000000,0.020566,0.005141,0.010283,0.002571,0.005141,0.010283,0.000000,0.023136,0.010283,0.002571,0.000000,0.000000,0.007712,0.000000,0.012853,0.007712,0.012853,0.007712,0.017995,0.000000,0.028278,0.005141,0.010283,0.010283,0.020566,0.000000,0.015424,0.005141,0.030848,0.000000,0.007712,0.010283,0.002571,0.000000,0.000000,0.023136,0.000000,0.010283,0.007712,1.000000
0.011561,0.037572,0.000000,0.020231,0.008671,0.000000,0.008671,0.028902,0.000000,0.005780,0.002890,0.002890,0.008671,0.002890,0.002890,0.002890,0.008671,0.005780,0.017341,0.002890,0.002890,0.014451,0.017341,0.002890,0.028902,0.011561,0.000000,0.002890,0.002890,0.000000,0.005780,0.002890,0.020231,0.011561,0.005780,0.000000,0.008671,0.002890,0.002890,0.005780,0.011561,0.000000,0.008671,0.002890,0.008671,0.000000,0.000000,0.023121,0.002890,0.017341,0.005780,0.008671,0.008671,0.014451,0.002890,0.008671,0.002890,0.002890,0.002890,0.005780,0.011561,0.017341,0.026012,0.020231,0.008671,0.017341,0.005780,0.000000,0.011561,0.008671,0.023121,0.026012,0.005780,0.011561,0.005780,0.014451,0.002890,0.005780,0.008671,0.005780,0.008671,0.000000,0.000000,0.002890,0.011561,0.011561,0.014451,0.014451,0.005780,0.014451,0.005780,0.002890,0.008671,0.028902,0.005780,0.000000,0.011561,0.002890,0.000000,0.008671,0.031792,0.000000,0.011561,0.017341,0.005780,0.017341,0.011561,0.011561,0.002890,0.011561,0.008671,0.005780,3.000000
0.005376,0.016129,0.010753,0.004032,0.005376,0.001344,0.022849,0.004032,0.006720,0.004032,0.029570,0.004032,0.005376,0.001344,0.017473,0.000000,0.006720,0.000000,0.004032,0.008065,0.013441,0.016129,0.014785,0.016129,0.008065,0.004032,0.004032,0.020161,0.009409,0.005376,0.008065,0.002688,0.012097,0.012097,0.004032,0.001344,0.009409,0.001344,0.001344,0.001344,0.012097,0.002688,0.005376,0.016129,0.021505,0.013441,0.005376,0.000000,0.008065,0.004032,0.009409,0.025538,0.013441,0.006720,0.004032,0.001344,0.013441,0.020161,0.008065,0.013441,0.000000,0.013441,0.008065,0.014785,0.005376,0.009409,0.012097,0.001344,0.010753,0.004032,0.018817,0.006720,0.018817,0.020161,0.002688,0.020161,0.000000,0.009409,0.012097,0.001344,0.021505,0.010753,0.005376,0.004032,0.008065,0.004032,0.002688,0.010753,0.014785,0.020161,0.002688,0.001344,0.005376,0.002688,0.009409,0.020161,0.018817,0.006720,0.002688,0.010753,0.008065,0.001344,0.013441,0.010753,0.008065,0.000000,0.001344,0.004032,0.014785,0.012097,0.009409,0.017473,0.000000
0.001145,0.009164,0.008018,0.001145,0.004582,0.024055,0.008018,0.001145,0.026346,0.006873,0.032073,0.010309,0.012600,0.000000,0.001145,0.000000,0.030928,0.001145,0.004582,0.001145,0.043528,0.009164,0.004582,0.019473,0.001145,0.009164,0.027491,0.012600,0.004582,0.008018,0.000000,0.030928,0.003436,0.003436,0.000000,0.014891,0.010309,0.005727,0.001145,0.000000,0.010309,0.014891,0.004582,0.006873,0.003436,0.011455,0.026346,0.001145,0.004582,0.004582,0.004582,0.011455,0.004582,0.010309,0.001145,0.006873,0.005727,0.001145,0.009164,0.017182,0.004582,0.014891,0.002291,0.006873,0.017182,0.002291,0.038946,0.002291,0.003436,0.004582,0.013746,0.002291,0.002291,0.012600,0.011455,0.011455,0.000000,0.005727,0.002291,0.002291,0.027491,0.005727,0.003436,0.000000,0.002291,0.006873,0.001145,0.002291,0.011455,0.034364,0.016037,0.008018,0.002291,0.001145,0.006873,0.010309,0.017182,0.011455,0.000000,0.013746,0.009164,0.017182,0.002291,0.004582,0.009164,0.004582,0.004582,0.003436,0.019473,0.011455,0.006873,0.009164,1.000000
0.008602,0.006452,0.004301,0.006452,0.008602,0.004301,0.021505,0.015054,0.002151,0.004301,0.015054,0.008602,0.012903,0.000000,0.008602,0.006452,0.019355,0.000000,0.002151,0.010753,0.008602,0.010753,0.019355,0.006452,0.002151,0.015054,0.002151,0.036559,0.002151,0.015054,0.017204,0.012903,0.015054,0.004301,0.012903,0.010753,0.004301,0.004301,0.002151,0.004301,0.006452,0.004301,0.004301,0.019355,0.032258,0.002151,0.006452,0.004301,0.006452,0.010753,0.006452,0.030108,0.008602,0.010753,0.000000,0.004301,0.012903,0.015054,0.002151,0.032258,0.006452,0.008602,0.006452,0.000000,0.000000,0.000000,0.006452,0.004301,0.010753,0.008602,0.019355,0.012903,0.008602,0.004301,0.008602,0.012903,0.000000,0.002151,0.027957,0.008602,0.012903,0.008602,0.004301,0.006452,0.006452,0.006452,0.006452,0.006452,0.012903,0.019355,0.010753,0.000000,0.002151,0.000000,0.000000,0.015054,0.012903,0.000000,0.000000,0.006452,0.015054,0.006452,0.012903,0.006452,0.002151,0.006452,0.004301,0.012903,0.015054,0.015054,0.002151,0.015054,0.000000
0.000000,0.004016,0.008032,0.000000,0.004016,0.020080,0.008032,0.000000,0.000000,0.000000,0.008032,0.028112,0.028112,0.016064,0.008032,0.000000,0.020080,0.004016,0.004016,0.000000,0.036145,0.024096,0.000000,0.024096,0.000000,0.008032,0.008032,0.008032,0.024096,0.000000,0.000000,0.028112,0.004016,0.000000,0.000000,0.004016,0.016064,0.000000,0.000000,0.012048,0.008032,0.008032,0.000000,0.024096,0.000000,0.028112,0.040161,0.004016,0.004016,0.000000,0.004016,0.024096,0.004016,0.012048,0.000000,0.008032,0.016064,0.000000,0.000000,0.008032,0.000000,0.012048,0.000000,0.012048,0.008032,0.008032,0.040161,0.004016,0.004016,0.000000,0.008032,0.000000,0.000000,0.016064,0.000000,0.000000,0.008032,0.004016,0.004016,0.000000,0.008032,0.020080,0.008032,0.004016,0.004016,0.032129,0.004016,0.008032,0.012048,0.008032,0.012048,0.000000,0.004016,0.000000,0.008032,0.020080,0.004016,0.044177,0.004016,0.028112,0.004016,0.016064,0.000000,0.000000,0.004016,0.012048,0.008032,0.000000,0.028112,0.012048,0.004016,0.000000,1.000000
0.004813,0.009627,0.008424,0.001203,0.004813,0.025271,0.009627,0.003610,0.014440,0.004813,0.020457,0.009627,0.013237,0.000000,0.004813,0.004813,0.026474,0.002407,0.003610,0.004813,0.044525,0.006017,0.004813,0.015644,0.001203,0.012034,0.018051,0.009627,0.008424,0.010830,0.008424,0.031288,0.003610,0.007220,0.001203,0.015644,0.004813,0.009627,0.004813,0.000000,0.009627,0.012034,0.014440,0.007220,0.006017,0.012034,0.033694,0.001203,0.012034,0.000000,0.004813,0.012034,0.007220,0.008424,0.002407,0.009627,0.004813,0.009627,0.006017,0.013237,0.007220,0.012034,0.002407,0.001203,0.014440,0.003610,0.040915,0.002407,0.004813,0.003610,0.013237,0.002407,0.006017,0.008424,0.006017,0.008424,0.001203,0.003610,0.004813,0.002407,0.012034,0.003610,0.000000,0.002407,0.001203,0.007220,0.001203,0.006017,0.009627,0.022864,0.019254,0.009627,0.002407,0.006017,0.009627,0.012034,0.012034,0.014440,0.000000,0.022864,0.006017,0.021661,0.000000,0.000000,0.010830,0.001203,0.008424,0.000000,0.018051,0.003610,0.006017,0.019254,1.000000
0.003906,0.007812,0.018229,0.014323,0.010417,0.007812,0.029948,0.003906,0.014323,0.014323,0.020833,0.002604,0.010417,0.000000,0.011719,0.003906,0.014323,0.002604,0.010417,0.006510,0.015625,0.005208,0.006510,0.007812,0.011719,0.011719,0.020833,0.028646,0.002604,0.007812,0.014323,0.010417,0.011719,0.005208,0.007812,0.010417,0.001302,0.007812,0.003906,0.001302,0.007812,0.001302,0.009115,0.018229,0.007812,0.003906,0.002604,0.003906,0.006510,0.007812,0.006510,0.031250,0.010417,0.007812,0.003906,0.002604,0.009115,0.009115,0.014323,0.031250,0.010417,0.009115,0.003906,0.001302,0.003906,0.005208,0.006510,0.003906,0.011719,0.011719,0.019531,0.007812,0.003906,0.002604,0.010417,0.011719,0.000000,0.006510,0.010417,0.001302,0.023438,0.005208,0.000000,0.007812,0.009115,0.011719,0.005208,0.003906,0.010417,0.026042,0.005208,0.001302,0.003906,0.009115,0.002604,0.011719,0.010417,0.001302,0.000000,0.003906,0.007812,0.019531,0.003906,0.003906,0.001302,0.003906,0.003906,0.000000,0.014323,0.018229,0.002604,0.029948,0.000000
0.000000,0.037433,0.005348,0.000000,0.000000,0.005348,0.016043,0.000000,0.000000,0.010695,0.042781,0.005348,0.010695,0.000000,0.010695,0.010695,0.005348,0.010695,0.005348,0.021390,0.010695,0.005348,0.005348,0.032086,0.021390,0.026738,0.000000,0.010695,0.005348,0.005348,0.005348,0.005348,0.000000,0.000000,0.010695,0.005348,0.021390,0.000000,0.000000,0.000000,0.032086,0.000000,0.000000,0.021390,0.016043,0.010695,0.005348,0.000000,0.010695,0.005348,0.010695,0.005348,0.016043,0.021390,0.000000,0.010695,0.016043,0.010695,0.010695,0.010695,0.000000,0.005348,0.005348,0.021390,0.005348,0.000000,0.000000,0.005348,0.005348,0.010695,0.010695,0.000000,0.037433,0.021390,0.005348,0.005348,0.000000,0.021390,0.010695,0.000000,0.021390,0.016043,0.021390,0.005348,0.000000,0.005348,0.005348,0.005348,0.005348,0.000000,0.016043,0.000000,0.005348,0.010695,0.010695,0.000000,0.010695,0.016043,0.005348,0.016043,0.005348,0.000000,0.005348,0.000000,0.010695,0.005348,0.005348,0.000000,0.026738,0.005348,0.005348,0.000000,0.000000
0.000000,0.027251,0.010664,0.000000,0.003555,0.020142,0.003555,0.003555,0.020142,0.004739,0.031991,0.020142,0.005924,0.000000,0.001185,0.003555,0.022512,0.001185,0.007109,0.004739,0.043839,0.010664,0.003555,0.015403,0.001185,0.003555,0.017773,0.004739,0.010664,0.005924,0.004739,0.020142,0.005924,0.001185,0.003555,0.011848,0.004739,0.018957,0.000000,0.000000,0.023697,0.009479,0.001185,0.003555,0.001185,0.013033,0.023697,0.002370,0.010664,0.001185,0.007109,0.027251,0.004739,0.013033,0.000000,0.001185,0.003555,0.004739,0.003555,0.014218,0.007109,0.016588,0.002370,0.003555,0.009479,0.000000,0.029621,0.000000,0.007109,0.008294,0.011848,0.001185,0.002370,0.020142,0.007109,0.017773,0.000000,0.003555,0.008294,0.007109,0.031991,0.005924,0.000000,0.004739,0.003555,0.008294,0.005924,0.005924,0.009479,0.024882,0.014218,0.011848,0.003555,0.005924,0.003555,0.015403,0.011848,0.010664,0.000000,0.020142,0.007109,0.010664,0.001185,0.004739,0.004739,0.007109,0.005924,0.005924,0.016588,0.005924,0.005924,0.013033,1.000000
0.000000,0.013109,0.001873,0.001873,0.005618,0.014981,0.009363,0.003745,0.007491,0.014981,0.031835,0.005618,0.007491,0.005618,0.000000,0.003745,0.031835,0.003745,0.003745,0.000000,0.039326,0.020599,0.000000,0.024345,0.013109,0.003745,0.033708,0.001873,0.014981,0.005618,0.018727,0.033708,0.003745,0.000000,0.001873,0.013109,0.007491,0.016854,0.000000,0.001873,0.013109,0.007491,0.011236,0.001873,0.001873,0.014981,0.029963,0.003745,0.020599,0.005618,0.005618,0.014981,0.001873,0.003745,0.000000,0.003745,0.007491,0.003745,0.014981,0.011236,0.003745,0.005618,0.000000,0.020599,0.026217,0.000000,0.031835,0.000000,0.001873,0.000000,0.007491,0.000000,0.003745,0.016854,0.009363,0.003745,0.000000,0.009363,0.000000,0.000000,0.013109,0.005618,0.003745,0.005618,0.005618,0.013109,0.000000,0.005618,0.013109,0.005618,0.014981,0.022472,0.009363,0.007491,0.011236,0.005618,0.003745,0.016854,0.000000,0.007491,0.005618,0.016854,0.005618,0.005618,0.013109,0.003745,0.011236,0.003745,0.011236,0.000000,0.003745,0.009363,1.000000
0.012953,0.012953,0.002591,0.002591,0.012953,0.002591,0.012953,0.002591,0.010363,0.007772,0.010363,0.010363,0.005181,0.000000,0.007772,0.012953,0.007772,0.012953,0.005181,0.002591,0.005181,0.002591,0.010363,0.002591,0.010363,0.018135,0.010363,0.002591,0.002591,0.005181,0.023316,0.002591,0.002591,0.015544,0.015544,0.012953,0.005181,0.010363,0.002591,0.005181,0.015544,0.005181,0.007772,0.005181,0.015544,0.007772,0.002591,0.015544,0.005181,0.002591,0.007772,0.012953,0.007772,0.007772,0.000000,0.002591,0.007772,0.007772,0.002591,0.005181,0.010363,0.005181,0.033679,0.018135,0.007772,0.007772,0.002591,0.000000,0.015544,0.007772,0.000000,0.012953,0.002591,0.002591,0.002591,0.023316,0.007772,0.015544,0.023316,0.010363,0.007772,0.010363,0.000000,0.005181,0.010363,0.007772,0.033679,0.012953,0.007772,0.005181,0.007772,0.010363,0.012953,0.012953,0.018135,0.002591,0.002591,0.005181,0.002591,0.007772,0.010363,0.012953,0.012953,0.012953,0.005181,0.015544,0.015544,0.002591,0.002591,0.025907,0.015544,0.007772,2.000000
0.000000,0.010450,0.011254,0.004823,0.004823,0.001608,0.017685,0.004019,0.005627,0.004823,0.028135,0.008039,0.008842,0.000000,0.004019,0.010450,0.008842,0.004823,0.006431,0.005627,0.009646,0.012058,0.008842,0.012058,0.025723,0.004823,0.008039,0.021704,0.012058,0.002412,0.009646,0.002412,0.015273,0.005627,0.002412,0.005627,0.010450,0.004823,0.007235,0.000804,0.013666,0.006431,0.011254,0.020900,0.023312,0.005627,0.003215,0.006431,0.012058,0.003215,0.011254,0.028939,0.010450,0.008842,0.012058,0.003215,0.012058,0.013666,0.011254,0.007235,0.003215,0.012862,0.005627,0.009646,0.007235,0.027331,0.002412,0.001608,0.006431,0.005627,0.010450,0.008842,0.012058,0.010450,0.011254,0.013666,0.000000,0.007235,0.007235,0.000804,0.032958,0.004019,0.005627,0.004019,0.004019,0.009646,0.001608,0.008842,0.012058,0.008039,0.004823,0.008039,0.000000,0.004019,0.005627,0.011254,0.027331,0.007235,0.000000,0.016881,0.006431,0.008039,0.004019,0.008842,0.008039,0.001608,0.002412,0.007235,0.015273,0.009646,0.012058,0.019293,0.000000
0.000000,0.011952,0.023904,0.003984,0.011952,0.011952,0.003984,0.000000,0.000000,0.003984,0.015936,0.011952,0.011952,0.019920,0.000000,0.000000,0.031873,0.003984,0.000000,0.000000,0.039841,0.071713,0.000000,0.047809,0.000000,0.007968,0.007968,0.003984,0.047809,0.000000,0.003984,0.023904,0.003984,0.000000,0.000000,0.003984,0.015936,0.000000,0.000000,0.003984,0.031873,0.003984,0.003984,0.007968,0.000000,0.015936,0.019920,0.000000,0.000000,0.000000,0.003984,0.007968,0.011952,0.019920,0.000000,0.011952,0.007968,0.003984,0.000000,0.000000,0.000000,0.007968,0.007968,0.007968,0.011952,0.003984,0.031873,0.000000,0.007968,0.003984,0.011952,0.000000,0.003984,0.031873,0.000000,0.000000,0.000000,0.000000,0.003984,0.000000,0.011952,0.043825,0.007968,0.003984,0.000000,0.011952,0.007968,0.011952,0.007968,0.000000,0.015936,0.007968,0.000000,0.007968,0.003984,0.003984,0.003984,0.039841,0.007968,0.007968,0.000000,0.007968,0.000000,0.003984,0.003984,0.003984,0.007968,0.000000,0.011952,0.000000,0.011952,0.003984,1.000000
